"","id","trial","x","y","ymax","kernel","scenario","horizon","round","reward","experimentDuration","instructionsDuration","env","delta_x","overall","Horizon","tau","kError","lambda","beta","Model"
"80",1,6,11,19.8356419326273,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,1,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"81",1,7,4,33.8356774598857,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,2,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"82",1,8,25,63.5395484363909,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,1,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"83",1,9,28,41.3481644656732,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,3,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"84",1,10,2,26.8695333628102,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,2,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"85",1,11,3,21.438656908097,100,"Rough","Avg. Reward Condition",10,"10",1.01,"0:04:16","0:00:52",2,29,10,"Long",0.123462894508395,1.12466594934107,NA,0.455830060643,"BMT"
"86",1,1,18,58.3565522414772,58.3565522414772,"Rough","Avg. Reward Condition",5,"11",1.01,"0:04:16","0:00:52",5,NA,11,"Short",0.155964643090927,0.912134533398091,NA,0.255457125328837,"BMT"
"87",1,2,11,57.377974023703,58.3565522414772,"Rough","Avg. Reward Condition",5,"11",1.01,"0:04:16","0:00:52",5,22,11,"Short",0.155964643090927,0.912134533398091,NA,0.255457125328837,"BMT"
"88",1,3,19,76.6949211946336,76.6949211946336,"Rough","Avg. Reward Condition",5,"11",1.01,"0:04:16","0:00:52",5,6,11,"Short",0.155964643090927,0.912134533398091,NA,0.255457125328837,"BMT"
"89",1,4,20,65.3363397910474,76.6949211946336,"Rough","Avg. Reward Condition",5,"11",1.01,"0:04:16","0:00:52",5,7,11,"Short",0.155964643090927,0.912134533398091,NA,0.255457125328837,"BMT"
"90",1,5,16,49.3661887617216,76.6949211946336,"Rough","Avg. Reward Condition",5,"11",1.01,"0:04:16","0:00:52",5,2,11,"Short",0.155964643090927,0.912134533398091,NA,0.255457125328837,"BMT"
"91",1,6,26,28.1205787189794,76.6949211946336,"Rough","Avg. Reward Condition",5,"11",1.01,"0:04:16","0:00:52",5,5,11,"Short",0.155964643090927,0.912134533398091,NA,0.255457125328837,"BMT"
"92",1,1,23,95.7693230900316,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,NA,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"93",1,2,1,26.9900747832508,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,10,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"94",1,3,29,10.743234622767,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,5,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"95",1,4,4,25.1844415942351,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,11,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"96",1,5,11,34.8836152518419,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,11,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"97",1,6,12,55.8215172235526,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,3,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"98",1,7,6,53.6962438365207,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,7,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"99",1,8,2,21.3506474242897,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,21,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"100",1,9,9,60.1596771389767,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,1,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
