"participant","leaveoutindex","reward","horizon","kError","beta","tau"
48,4,"Cumulative",20,5.41997523107369,0.0286858966634599,0.00673795056858809
48,1,"Cumulative",40,5.82256818352427,0.119655307798518,0.00673796042721979
48,2,"Cumulative",40,6.39989690057389,0.114259891339776,0.00673795190589292
48,3,"Cumulative",40,5.79373481583992,0.144860008935341,0.00673795292791255
48,4,"Cumulative",40,5.9027253659597,0.120874669474705,0.00673798155422419
49,1,"Cumulative",20,10.6013251520991,0.158881594331525,0.00673809350670441
49,2,"Cumulative",20,10.2054957244339,0.125711507356325,0.00673813332058696
49,3,"Cumulative",20,1.64158553631954,12.101198931203,0.0877936332238658
49,4,"Cumulative",20,10.6272793600232,0.17035708840395,0.00673804339659911
49,1,"Cumulative",40,0.236349622792078,1.65554058468538,0.00874691975617843
49,2,"Cumulative",40,1.59901484062378,19.4638474151008,0.0994290740863347
49,3,"Cumulative",40,0.493338274516997,72.5557494718924,0.0448793492651177
49,4,"Cumulative",40,0.395298805150551,2.74954589558056,0.0644721200035078
50,1,"Best",20,0.304852296206348,72.6379197827601,0.0109696989855201
50,2,"Best",20,0.186687597363153,1.93215977754728,0.0321016231730359
50,3,"Best",20,1.05228376493887,21.6094750759296,0.171968224799332
50,4,"Best",20,0.670070392840608,60.2659176564912,0.384241413734617
50,1,"Best",40,0.340730958565226,0.464240904910763,0.368533712304992
50,2,"Best",40,6.50163084054734,0.550236678019262,0.0156867968352017
50,3,"Best",40,0.270728340237098,0.586737471228605,0.436540488554948
50,4,"Best",40,0.379160284682675,0.442293822606336,0.342865324955419
51,1,"Best",20,0.30835299874507,17.4177075968099,0.568267889536793
51,2,"Best",20,6.86033878515868,41.7304841726554,2.73724242571365
51,3,"Best",20,1.91835987451364,47.3261770233183,18.0750535079135
51,4,"Best",20,3.70687100957362,43.9967926199155,8.37448914934393
51,1,"Best",40,0.162913326013021,20.8713607626813,0.35952255444049
51,2,"Best",40,0.078981409526701,0.359323897118083,0.00834659157079515
51,3,"Best",40,0.268257500411166,7.28534515410902,0.033115099060099
51,4,"Best",40,0.0114157075760131,26.8157327983693,0.14721531914454
52,1,"Best",20,8.26854254034454,0.00673794807012515,0.00673795386748282
52,2,"Best",20,8.52451471644722,0.00673806137300123,0.00673795089643757
52,3,"Best",20,8.29383026340463,0.00673797005129245,0.00673795047057004
52,4,"Best",20,5.64773943248908,0.271409984446486,0.00673803361902981
52,1,"Best",40,6.78222562004755,0.132292476928799,0.00673797592779416
52,2,"Best",40,8.25123385630775,0.198530749997006,0.00673794823703605
52,3,"Best",40,10.210547976576,0.107898169627021,0.00673795194959062
52,4,"Best",40,9.88196422011954,0.121340230416167,0.00673798631141448
53,1,"Best",20,113.914527611911,44.7095122413505,0.0190044541186713
53,2,"Best",20,5.89639315536836,47.5314151494533,1.23884170845188
53,3,"Best",20,71.3454450653378,43.2809288541488,0.0472517403888331
53,4,"Best",20,2.57269118014511,51.3320716370722,12.6404845671092
53,1,"Best",40,0.0278295124559947,31.2083472462432,0.0230823994993771
53,2,"Best",40,0.0374718941294014,34.5403694713363,0.0218206819243899
53,3,"Best",40,0.0128071664180831,10.1143959330796,0.383388301332681
53,4,"Best",40,0.141523746894042,10.4983338522527,0.493614396787426
54,1,"Cumulative",20,4.22388131387666,0.162885863129269,0.00725626079033544
54,2,"Cumulative",20,3.24013147338506,0.156380974488142,0.0125488140694194
54,3,"Cumulative",20,3.68309762023868,0.166842591319888,0.00949338269498923
54,4,"Cumulative",20,4.06897346214889,0.186283098547038,0.0067390815237485
54,1,"Cumulative",40,6.30167741889512,0.0491172121878545,0.00673798002401473
54,2,"Cumulative",40,7.78537799131491,0.00673806306748042,0.00673797756635213
54,3,"Cumulative",40,2.87970355110035,0.0910357894912133,0.0255286798207163
54,4,"Cumulative",40,8.1626284392243,0.00971220957193971,0.00673794810584537
55,1,"Cumulative",20,17.6282001242598,0.583642222609309,0.00914683299910603
55,2,"Cumulative",20,25.725621025349,39.7469033697296,0.193465459002274
55,3,"Cumulative",20,14.1522461220549,0.285528399631942,0.00676055857571221
55,4,"Cumulative",20,9.49441812640055,0.328669653547785,0.00738981716588982
55,1,"Cumulative",40,4.18095621730554,0.451235211109033,0.0177966505228822
55,2,"Cumulative",40,6.10820367119682,0.492171267021718,0.0101875168511156
55,3,"Cumulative",40,0.00789075770589896,12.2800307648583,0.0723278526545381
55,4,"Cumulative",40,2.46169954520749,0.469832682346223,0.0441140788805808
56,1,"Best",20,1.55417933445612,47.8405388186253,0.00902245507628162
56,2,"Best",20,0.00697172363745719,4.90303378224983,0.0242571619647542
56,3,"Best",20,0.117692509107698,28.9287880384246,0.0328007507632315
56,4,"Best",20,0.0528183554009313,21.961144785297,0.00783136250527806
56,1,"Best",40,21.4656350382061,4.92691179549744,0.0230305837576268
56,2,"Best",40,7.86754163917324,0.750664608200843,0.0233908229805329
56,3,"Best",40,27.586659237767,3.36132462845771,0.00740612268464507
56,4,"Best",40,0.842218404536908,1.44514983784973,0.617835382924169
57,1,"Best",20,0.378964152073439,1.85493756431207,0.0263726696762035
57,2,"Best",20,0.657290121841074,11.7055760072255,0.0151541780360519
57,3,"Best",20,0.937782733646994,79.200160396758,0.246239683276059
57,4,"Best",20,0.0128019595390021,69.5555798965711,1.00619142620627
57,1,"Best",40,0.585763932618211,98.4323195585712,0.502137381191035
57,2,"Best",40,0.0689047071404976,4.71825013462818,0.0773439223484283
57,3,"Best",40,0.197091891231701,48.3117231715398,0.00693951149865103
57,4,"Best",40,0.206379807175966,21.96323368896,0.0527673692477923
58,1,"Best",20,0.215068335236512,51.868069392252,0.00970067694454629
58,2,"Best",20,14.0096159798307,0.502452673543801,0.00851737843570666
58,3,"Best",20,3.75394486415991,0.382059560388781,0.0746001436977305
58,4,"Best",20,11.9073927213228,0.519658759531828,0.0120898405062585
58,1,"Best",40,0.324341406481128,1.03835290706383,2.1472458892078
58,2,"Best",40,14.5175662717162,0.225567880880664,0.00674224900555643
58,3,"Best",40,0.341525814107919,0.289506352330115,0.372331227831967
58,4,"Best",40,13.171267844115,34.3881107996973,0.723678771916046
59,1,"Best",20,6.12063739156648,0.22281536109959,0.00673795138658571
59,2,"Best",20,5.68348661012264,0.233862766443377,0.00673797843386794
59,3,"Best",20,6.0377293160362,0.231793237218321,0.0067380177494405
59,4,"Best",20,0.0132331761000324,2.07005539846136,0.0272576758925992
59,1,"Best",40,3.57419187141399,0.140077521159354,0.0333866188454581
59,2,"Best",40,3.8081068461217,0.0995235999656123,0.0396103308191265
59,3,"Best",40,3.13091560172817,0.0352706939120028,0.0541273040592418
59,4,"Best",40,6.10641789566761,46.0958682387129,2.11387145214234
60,1,"Cumulative",20,0.903282775712538,65.6764424768029,0.00776360722029655
60,2,"Cumulative",20,0.0974802546635467,5.87367654389161,0.0113189391547397
60,3,"Cumulative",20,2.4191014123321,15.3012959414916,0.0247428267588193
60,4,"Cumulative",20,0.0200490341210361,29.9612945785575,0.503231421510168
60,1,"Cumulative",40,0.620245751962113,16.5586320742245,0.0400073452602037
60,2,"Cumulative",40,0.0094771832610445,6.33785695869519,0.0417237733853714
60,3,"Cumulative",40,0.556890423981491,30.8512847136053,0.150844337273163
60,4,"Cumulative",40,0.34109171496335,17.0770485560568,0.018592189816488
61,1,"Cumulative",20,5.80670766835997,0.00673794904197835,0.00673794791813052
61,2,"Cumulative",20,7.96170237095876,0.00673807924735464,0.00673798749279441
61,3,"Cumulative",20,8.3239358752701,0.0325052139139579,0.00673805631047843
61,4,"Cumulative",20,7.95125847394419,0.00673798210329997,0.00673795802419327
61,1,"Cumulative",40,5.11232682324803,0.136647211859616,0.00673795024038798
61,2,"Cumulative",40,5.28379538096015,0.14229223226974,0.00673796304607611
61,3,"Cumulative",40,5.09120003065116,0.13629879948673,0.00673794712193697
61,4,"Cumulative",40,5.26044797337047,0.136465150186408,0.00673797003832927
62,1,"Cumulative",20,0.0978102565429886,36.8687959129514,0.195777439896797
62,2,"Cumulative",20,0.0972458855910203,11.9109385093682,0.029654607034499
62,3,"Cumulative",20,0.307270807972455,1.86595864941593,0.0114007809195616
62,4,"Cumulative",20,0.0151455400422518,59.4952737571343,0.0117766119906646
62,1,"Cumulative",40,0.0606509279582087,99.1402330164713,1.03833163080627
62,2,"Cumulative",40,0.124002436067299,1.78134082683648,0.0107193196732388
62,3,"Cumulative",40,0.0115494274346743,10.5120705883316,0.0823739428438285
62,4,"Cumulative",40,0.0892736273220486,12.3065768492396,0.0747943610489242
63,1,"Cumulative",20,7.20536978041333,0.00673795248220742,0.00989264326410381
63,2,"Cumulative",20,7.06504257805376,0.00673794825141739,0.00933296554045281
63,3,"Cumulative",20,0.0067510071644859,0.136946080020705,0.00673794718779886
63,4,"Cumulative",20,7.90738952157236,0.00673796545790852,0.0127859449434921
63,1,"Cumulative",40,12.9275276374707,0.00673803318350671,0.00673795059809135
63,2,"Cumulative",40,13.6311174433405,0.00673939976504133,0.0067379663822237
63,3,"Cumulative",40,11.4365881829225,0.0472692707336293,0.00673794955291691
63,4,"Cumulative",40,0.00674533805033773,44.2983190170326,81.0977006587143
64,1,"Best",20,2.43339344291784,0.0312969777360826,0.0285753679603279
64,2,"Best",20,6.60238250163349,0.0650848388938803,0.00674038431654232
64,3,"Best",20,4.37162325566779,0.157690541875426,0.00673798183438333
64,4,"Best",20,3.0330893018125,0.0438686911207528,0.0256119666336351
64,1,"Best",40,0.00673852593467874,0.155064709862952,0.00673795448564498
64,2,"Best",40,0.00675163584211449,0.134050844454269,0.0151738544346033
64,3,"Best",40,0.00674109238578613,0.133752189831704,0.0153563655670949
64,4,"Best",40,0.129097229744622,0.138834093688155,0.015367767875621
65,1,"Best",20,1.22535968173132,4.64722284312453,0.0617630985454395
65,2,"Best",20,0.192231633430039,6.27270527916914,0.0335830952487507
65,3,"Best",20,0.305659882026865,16.2800987101892,0.0132857068823066
65,4,"Best",20,0.121408759216107,1.03767342774066,0.0122090276964487
65,1,"Best",40,1.7499371645112,18.4917564846302,0.134585053308435
65,2,"Best",40,0.0796737873198748,24.5432454453763,0.682100736010982
65,3,"Best",40,0.0392275798186605,2.04926300938005,0.00725264232894017
65,4,"Best",40,1.02873156782432,62.9467612651137,0.794158917214061
66,1,"Best",20,0.00843850588378242,73.6021627778693,56.7840094843455
66,2,"Best",20,0.00674274145176903,42.6807322213079,93.1509479770461
66,3,"Best",20,0.00673859869347096,44.3307015859857,56.8194051531449
66,4,"Best",20,0.00679460559617533,47.4755716044868,97.5989512160736
66,1,"Best",40,2.41629223677212,0.125596059528919,0.0754157971238563
66,2,"Best",40,2.71919480416634,0.0957724611367168,0.0909981762146013
66,3,"Best",40,2.35030659522774,0.114378953153958,0.0896903372654915
66,4,"Best",40,0.0067420893603953,0.330659899715869,0.353026884328847
67,1,"Cumulative",20,8.98991745929176,34.3213147595523,1.3101782244377
67,2,"Cumulative",20,31.3296197789001,3.2396128770934,0.0109856378210047
67,3,"Cumulative",20,0.588443040549492,17.0648352275095,0.0144695812596282
67,4,"Cumulative",20,41.3446313208115,44.720086447294,0.0846461240698662
67,1,"Cumulative",40,0.00673800582063868,0.196292646746537,0.216085673501396
67,2,"Cumulative",40,0.00673859023894253,44.4309282420167,46.6915088119593
67,3,"Cumulative",40,0.00673822813837713,0.189296636049135,0.0652511851191755
67,4,"Cumulative",40,0.00673910351075373,0.194761716591494,0.209837684050238
68,1,"Best",20,3.14442416022727,0.0115389534246441,0.0445742344622941
68,2,"Best",20,5.50084561515923,0.108439968528686,0.0149283262034673
68,3,"Best",20,5.66602111157723,0.00673821694352095,0.0199912633213895
68,4,"Best",20,1.35918772060797,0.0293571188977157,0.0679340482136224
68,1,"Best",40,2.9034426752532,0.0761536705656212,0.0224752603754243
68,2,"Best",40,6.99311380936075,0.207865025231697,0.00673795854982126
68,3,"Best",40,7.55632155806255,0.144891418160531,0.007833026733267
68,4,"Best",40,7.4027534137431,0.142842373489256,0.00813651323550621
69,1,"Best",20,1.15520813363183,20.4992259676844,0.145575935570209
69,2,"Best",20,0.0756405236330766,17.6886182533102,0.00864203793792518
69,3,"Best",20,1.67507466319982,13.9687896570016,0.0122190684879776
69,4,"Best",20,0.0143877324573675,58.1765233049066,0.159978041975477
69,1,"Best",40,15.4830074199155,0.457102617794252,0.00691938704298811
69,2,"Best",40,10.4607915380083,0.412820758732021,0.00720922650602162
69,3,"Best",40,14.9372123937425,0.475333464271272,0.00676788091622405
69,4,"Best",40,13.6588386532825,0.382900920302165,0.00678427870481153
70,1,"Best",20,0.0385186914015195,135.153452556116,0.437697774058708
70,2,"Best",20,0.648561618550169,94.6124643582219,24.1017681081108
70,3,"Best",20,4.6214193616445,42.4763228942796,5.48848212059029
70,4,"Best",20,2.79982933787915,46.1905408044863,10.9181618871929
70,1,"Best",40,2.78904456193379,1.6884769926885,0.253034342030631
70,2,"Best",40,0.0221629915122267,14.2497312697904,0.195358536753962
70,3,"Best",40,0.879071764309287,23.3102039122291,10.1147167114677
70,4,"Best",40,0.933846160434643,2.13586366045833,0.894581370147731
71,1,"Cumulative",20,5.07416965568223,0.0728067793681812,0.00673795739582623
71,2,"Cumulative",20,0.204312471723162,0.198025627159524,0.00687208590272634
71,3,"Cumulative",20,9.21003854967702,0.0105032893724499,0.00673799659259854
71,4,"Cumulative",20,8.92571544445597,0.00840517792521973,0.0067379472887294
71,1,"Cumulative",40,8.51189990269359,0.0837946113565163,0.00673804688942066
71,2,"Cumulative",40,7.75025393656827,0.0921117444529721,0.00673795626200476
71,3,"Cumulative",40,3.35877353951608,0.0981189311500939,0.0294068249112358
71,4,"Cumulative",40,8.57306341930085,0.0820919954207069,0.00673814300646334
72,1,"Cumulative",20,7.04584957673668,0.0094465636641502,0.00673794733674307
72,2,"Cumulative",20,8.54590565190335,0.00673810296060271,0.00673799400052248
72,3,"Cumulative",20,8.76756216060608,0.00704815354700092,0.00673795376679239
72,4,"Cumulative",20,7.38276886119195,0.0932830445697013,0.00673801443696185
72,1,"Cumulative",40,6.01897383819616,0.116119765032787,0.00673795269680427
72,2,"Cumulative",40,5.60507432123122,0.0981738606416493,0.00673795369969079
72,3,"Cumulative",40,6.72312780669596,0.0794560062394742,0.00673798412373555
72,4,"Cumulative",40,6.32507173581773,0.084064115426835,0.0067379700999765
73,1,"Best",20,17.9915376235672,13.780480194098,0.134499137607324
73,2,"Best",20,4.13176090513355,39.2082110869411,6.10989561113345
73,3,"Best",20,67.7115234259665,39.591380840574,0.0278561283560172
73,4,"Best",20,0.0928842173516958,128.757181416552,1.18730543292777
73,1,"Best",40,1.870358446807,0.61221934544826,0.141446566065818
73,2,"Best",40,19.8297939572606,2.81851524063198,0.0119618323336174
73,3,"Best",40,2.98167695345885,1.7765504011342,0.2356636625978
73,4,"Best",40,0.417517289009066,13.515964652481,0.0488807038469485
74,1,"Cumulative",20,0.250623110544241,7.34911226466656,0.0731939470980354
74,2,"Cumulative",20,0.355532186508693,31.4576967257007,0.0123336431571791
74,3,"Cumulative",20,3.48518107643056,7.57563690283529,0.0120549638108344
74,4,"Cumulative",20,0.0421196041070878,19.740393715002,0.458373402262283
74,1,"Cumulative",40,1.4640142329576,0.369061828549429,0.102826243109942
74,2,"Cumulative",40,4.31973922390978,0.729189282129867,0.0515555442555267
74,3,"Cumulative",40,1.56479210391161,0.694813197396942,0.187428442278923
74,4,"Cumulative",40,1.05860220729935,4.04332530735047,0.00771383511857169
75,1,"Cumulative",20,4.0749551222505,0.00673795529786454,0.0201958935952071
75,2,"Cumulative",20,7.24832040198868,0.0778292742819007,0.00673802817583816
75,3,"Cumulative",20,4.20001089100416,0.00673794801879129,0.0198845741001967
75,4,"Cumulative",20,3.97346542286158,0.00673795857208132,0.0283349372848268
75,1,"Cumulative",40,10.3829253467693,0.0788745296932913,0.00673801400500042
75,2,"Cumulative",40,6.86250800919858,0.235094663659344,0.00673795241685326
75,3,"Cumulative",40,8.62481385045962,0.198275802202773,0.00673819550296423
75,4,"Cumulative",40,8.12641048644251,0.216761275039396,0.00673797972534104
76,1,"Cumulative",20,0.0549961980482418,77.7508906207868,0.635934369462293
76,2,"Cumulative",20,0.602253284572917,12.3913691996727,0.0289619614297144
76,3,"Cumulative",20,0.112426309102424,2.87990895129602,0.0164288402701108
76,4,"Cumulative",20,0.656692228415044,4.53833384470058,0.0234284937156421
76,1,"Cumulative",40,4.21675480925437,6.52633638124073,0.0341754388539641
76,2,"Cumulative",40,1.46742545023799,25.0677630080187,0.0363383703077511
76,3,"Cumulative",40,0.133394702715765,0.708520856180744,0.00819343854888487
76,4,"Cumulative",40,1.44402295704294,9.81292563073445,0.0107164769231823
77,1,"Cumulative",20,7.57184598461611,0.00764364503064683,0.00673794719607002
77,2,"Cumulative",20,8.06380867879879,0.0067380704826093,0.00673794928480878
77,3,"Cumulative",20,6.62427546842622,0.118619956085317,0.00673796386284686
77,4,"Cumulative",20,8.31888707707515,0.00748997753179766,0.00673795014456827
77,1,"Cumulative",40,7.3165816330609,0.063500206270922,0.00673800803182548
77,2,"Cumulative",40,9.15910987067689,0.0495617038682148,0.0067385841974995
77,3,"Cumulative",40,9.17582772449508,0.0606347740279842,0.006739176880768
77,4,"Cumulative",40,9.08388584890312,0.0676110821485987,0.00673800275693679
78,1,"Best",20,0.0196768931422864,78.2786478878885,0.144426869988099
78,2,"Best",20,0.210919453361721,70.4660535489759,0.0554707804749424
78,3,"Best",20,0.182321912979948,1.96421799318221,0.0352942526610089
78,4,"Best",20,0.0105454667289912,111.721827246944,0.17765276769637
78,1,"Best",40,0.527945909532485,0.88535467891856,0.449586406080833
78,2,"Best",40,12.3650821791635,0.973782265595603,0.012611276875232
78,3,"Best",40,2.8266821531872,0.975825382623851,0.134972502430309
78,4,"Best",40,7.42965695403438,0.580284945561704,0.0194758642066752
79,1,"Best",20,0.0366922098271588,23.8911501346416,0.0203565213647281
79,2,"Best",20,2.26269920188641,0.275840874488798,0.0413299062686943
79,3,"Best",20,3.43778087950462,0.330406255214504,0.0325743541239406
79,4,"Best",20,2.53770587275995,0.291764249034272,0.0393278831541482
79,1,"Best",40,26.1715179859675,41.716011137857,0.136464871341337
79,2,"Best",40,1.46244799346578,58.3655660892952,8.74168038641468
79,3,"Best",40,0.00916766871898807,47.8125876403706,30.599741178157
79,4,"Best",40,8.32042494951383,34.4860416394192,1.04163096588467
80,1,"Cumulative",20,3.0174008861932,31.2698004834891,0.037998740433915
80,2,"Cumulative",20,0.285710755039189,22.757700645776,0.00692783932909499
80,3,"Cumulative",20,0.0286482111911216,24.5207503652571,0.0188462926866617
80,4,"Cumulative",20,0.125810376069952,5.43168668494009,0.0833522156617042
80,1,"Cumulative",40,0.022774323048627,11.8849733062387,0.0143243520845231
80,2,"Cumulative",40,0.0761323887632577,1.33114870491042,0.0161892041856273
80,3,"Cumulative",40,0.239654486224306,4.01310338834554,0.0119881603408393
80,4,"Cumulative",40,0.0399402920471141,83.8977075173713,0.0111837752056089
