"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"362",46,"Cumulative","Rough",20,2,786.509480037773,0.316666813879181,"LBMT","UCB",26.7517476279178,NA,0.0152189882648181,0.00674110207254432,47.4588603145448,0.98
"363",46,"Cumulative","Rough",20,3,786.509480037773,0.316666813879181,"LBMT","UCB",17.3913378220365,NA,0.0152103982225728,0.00673826113499376,66.1107366664269,0.98
"364",46,"Cumulative","Rough",20,4,786.509480037773,0.316666813879181,"LBMT","UCB",17.2802994468509,NA,0.0158662443067873,0.00673822134812353,70.9044899551826,0.98
"365",46,"Cumulative","Rough",40,1,786.509480037773,0.316666813879181,"LBMT","UCB",0.288290554299857,NA,45.5397295380207,20.5703628086855,142.088593842499,0.98
"366",46,"Cumulative","Rough",40,2,786.509480037773,0.316666813879181,"LBMT","UCB",0.243047114256429,NA,45.3786015742136,20.0971460562606,152.136265027678,0.98
"367",46,"Cumulative","Rough",40,3,786.509480037773,0.316666813879181,"LBMT","UCB",0.00673955084707628,NA,44.7160682367043,21.597743309303,125.644586397489,0.98
"368",46,"Cumulative","Rough",40,4,786.509480037773,0.316666813879181,"LBMT","UCB",0.13805830538406,NA,44.9602586373591,21.4117751625847,126.493493514242,0.98
"369",47,"Cumulative","Rough",20,1,598.984135310975,0.479592111721,"LBMT","UCB",1.05461156432343,NA,44.7106652617368,16.9455275821034,51.7971496202481,0.86
"370",47,"Cumulative","Rough",20,2,598.984135310975,0.479592111721,"LBMT","UCB",0.00674108972180199,NA,39.1537294521318,15.1592336624517,51.0828288029399,0.86
"371",47,"Cumulative","Rough",20,3,598.984135310975,0.479592111721,"LBMT","UCB",0.940317556603707,NA,44.6875657363826,17.3011383211555,46.9214886428482,0.86
"372",47,"Cumulative","Rough",20,4,598.984135310975,0.479592111721,"LBMT","UCB",1.05375704706079,NA,44.6161582528841,15.9362405236161,65.9795745116626,0.86
"373",47,"Cumulative","Rough",40,1,598.984135310975,0.479592111721,"LBMT","UCB",0.00674227908737042,NA,43.5470144216097,16.321790547679,75.9731537674162,0.86
"374",47,"Cumulative","Rough",40,2,598.984135310975,0.479592111721,"LBMT","UCB",0.00673805215653524,NA,39.9907170202567,14.4722255142271,92.0121920908546,0.86
"375",47,"Cumulative","Rough",40,3,598.984135310975,0.479592111721,"LBMT","UCB",0.00673977779886871,NA,39.6806731742436,14.0274063589264,105.364604654605,0.86
"376",47,"Cumulative","Rough",40,4,598.984135310975,0.479592111721,"LBMT","UCB",0.00673826587807698,NA,39.7346197916185,13.9459339022561,109.8531432204,0.86
"377",48,"Cumulative","Smooth",20,1,545.26923819296,0.526260553388152,"LBMT","UCB",4.34973769686175,NA,0.654029738553774,0.275730451020364,76.1936097033919,1.13
"378",48,"Cumulative","Smooth",20,2,545.26923819296,0.526260553388152,"LBMT","UCB",4.48572786307472,NA,0.369932155880744,0.171574443139829,59.3068338188626,1.13
"379",48,"Cumulative","Smooth",20,3,545.26923819296,0.526260553388152,"LBMT","UCB",22.1909865866652,NA,0.013220081799244,0.00674207883379825,51.5984909164354,1.13
"380",48,"Cumulative","Smooth",20,4,545.26923819296,0.526260553388152,"LBMT","UCB",4.33700618648779,NA,0.2167417620909,0.0903139656612016,82.3538005832853,1.13
"381",48,"Cumulative","Smooth",40,1,545.26923819296,0.526260553388152,"LBMT","UCB",7.15005336527215,NA,0.0344944027159626,0.0182111608535122,73.1786630924888,1.13
"382",48,"Cumulative","Smooth",40,2,545.26923819296,0.526260553388152,"LBMT","UCB",13.9138276770011,NA,0.0126077512258518,0.00673846711858903,47.5196574429615,1.13
"383",48,"Cumulative","Smooth",40,3,545.26923819296,0.526260553388152,"LBMT","UCB",14.1730070972761,NA,0.0126595553584183,0.00674308129009138,42.0771826929218,1.13
"384",48,"Cumulative","Smooth",40,4,545.26923819296,0.526260553388152,"LBMT","UCB",11.658495359445,NA,0.0134448257851988,0.00673796939454907,113.040999942613,1.13
"385",49,"Cumulative","Smooth",20,1,594.200862772509,0.483747902524229,"LBMT","UCB",0.247277655745645,NA,46.8566438405405,16.2580410573245,49.5386178201206,1.07
"386",49,"Cumulative","Smooth",20,2,594.200862772509,0.483747902524229,"LBMT","UCB",0.167149431766058,NA,46.1074512249038,17.1852426593667,35.1935461083666,1.07
"387",49,"Cumulative","Smooth",20,3,594.200862772509,0.483747902524229,"LBMT","UCB",0.350631877945816,NA,44.9846619619783,15.685362861669,56.9680520104794,1.07
"388",49,"Cumulative","Smooth",20,4,594.200862772509,0.483747902524229,"LBMT","UCB",0.00673833118075222,NA,34.7101900934927,12.2480797851831,57.1834937572267,1.07
"389",49,"Cumulative","Smooth",40,1,594.200862772509,0.483747902524229,"LBMT","UCB",0.00673941214739058,NA,0.40245707212602,0.152305959599182,78.2014475502322,1.07
"390",49,"Cumulative","Smooth",40,2,594.200862772509,0.483747902524229,"LBMT","UCB",0.00673815744005535,NA,34.5019459466097,12.4080877205795,107.887701190138,1.07
"391",49,"Cumulative","Smooth",40,3,594.200862772509,0.483747902524229,"LBMT","UCB",0.00674250006387095,NA,0.315132574884727,0.11046488459613,112.534960866459,1.07
"392",49,"Cumulative","Smooth",40,4,594.200862772509,0.483747902524229,"LBMT","UCB",0.00675230347448579,NA,0.408016783699377,0.148155433814175,96.6930434694869,1.07
"393",50,"Best","Rough",20,1,792.247293925675,0.311681700864142,"LBMT","UCB",1.66421598328316,NA,0.976129980737173,0.413219879935364,66.0210637049829,1.06
"394",50,"Best","Rough",20,2,792.247293925675,0.311681700864142,"LBMT","UCB",0.00673834157396555,NA,0.247796869210932,0.105837825037907,70.4102485729511,1.06
"395",50,"Best","Rough",20,3,792.247293925675,0.311681700864142,"LBMT","UCB",1.11428630982885,NA,52.8797056944657,19.439786943637,62.5745490332914,1.06
"396",50,"Best","Rough",20,4,792.247293925675,0.311681700864142,"LBMT","UCB",1.6478297288534,NA,0.811976686351288,0.352495510807856,61.4744003037245,1.06
"397",50,"Best","Rough",40,1,792.247293925675,0.311681700864142,"LBMT","UCB",0.00831030167842412,NA,5.83574108206611,2.68289034396805,131.040416144411,1.06
"398",50,"Best","Rough",40,2,792.247293925675,0.311681700864142,"LBMT","UCB",0.191706222430871,NA,47.4626470770333,20.6807098615345,127.204927174799,1.06
"399",50,"Best","Rough",40,3,792.247293925675,0.311681700864142,"LBMT","UCB",0.42201683941613,NA,49.2379273905434,20.3271060127724,131.829086029275,1.06
"400",50,"Best","Rough",40,4,792.247293925675,0.311681700864142,"LBMT","UCB",0.403242698850978,NA,44.688224070078,19.9199051832079,141.69260296224,1.06
"401",51,"Best","Rough",20,1,790.545933062794,0.313159872925231,"LBMT","UCB",0.00673903379705739,NA,26.9897520789102,15.674076052216,88.3331595191494,1.45
"402",51,"Best","Rough",20,2,790.545933062794,0.313159872925231,"LBMT","UCB",0.865402325416488,NA,0.41723667646524,0.267311563133578,75.4623113695135,1.45
"403",51,"Best","Rough",20,3,790.545933062794,0.313159872925231,"LBMT","UCB",0.778695286644324,NA,0.517377868165879,0.302727780947579,85.358143784887,1.45
"404",51,"Best","Rough",20,4,790.545933062794,0.313159872925231,"LBMT","UCB",0.907004795691895,NA,0.636975804001463,0.386231295818104,80.2812306540638,1.45
"405",51,"Best","Rough",40,1,790.545933062794,0.313159872925231,"LBMT","UCB",0.704451257819638,NA,0.688520061292964,0.270833101834999,127.537396317959,1.45
"406",51,"Best","Rough",40,2,790.545933062794,0.313159872925231,"LBMT","UCB",0.215120499947295,NA,1.15511680860493,0.486138966831907,99.2206021066632,1.45
"407",51,"Best","Rough",40,3,790.545933062794,0.313159872925231,"LBMT","UCB",0.27313705922146,NA,0.941992029956849,0.378790396606599,119.851984757884,1.45
"408",51,"Best","Rough",40,4,790.545933062794,0.313159872925231,"LBMT","UCB",0.640191171487971,NA,0.532801953809627,0.214631715471691,114.501104552674,1.45
"409",52,"Best","Smooth",20,1,724.13606743523,0.370857925168618,"LBMT","UCB",0.00673813911626653,NA,44.6128868486486,15.223243903379,45.0841390780139,1.4
"410",52,"Best","Smooth",20,2,724.13606743523,0.370857925168618,"LBMT","UCB",0.00674836217426751,NA,44.2690717468977,15.0136844932012,48.2732312423431,1.4
"411",52,"Best","Smooth",20,3,724.13606743523,0.370857925168618,"LBMT","UCB",0.0067499063084903,NA,39.6446940579418,13.9058408831389,40.3428227250779,1.4
"412",52,"Best","Smooth",20,4,724.13606743523,0.370857925168618,"LBMT","UCB",0.00675318707286044,NA,44.577948190175,15.311984233092,44.9701019892109,1.4
"413",52,"Best","Smooth",40,1,724.13606743523,0.370857925168618,"LBMT","UCB",0.49864074196658,NA,0.449626387560258,0.21109017972888,134.268218055756,1.4
"414",52,"Best","Smooth",40,2,724.13606743523,0.370857925168618,"LBMT","UCB",0.367885976636209,NA,0.778695971675551,0.352415000456704,148.298472978343,1.4
"415",52,"Best","Smooth",40,3,724.13606743523,0.370857925168618,"LBMT","UCB",0.230849219395833,NA,0.934790222886914,0.445442651656123,126.417914499768,1.4
"416",52,"Best","Smooth",40,4,724.13606743523,0.370857925168618,"LBMT","UCB",0.00673815792070512,NA,28.5534679092905,13.3974669464539,136.481166866717,1.4
"417",53,"Best","Smooth",20,1,951.855887352581,0.173010964596052,"LBMT","UCB",0.00674447414620946,NA,44.4756403315604,22.16505332828,65.9960193995773,1.47
"418",53,"Best","Smooth",20,2,951.855887352581,0.173010964596052,"LBMT","UCB",0.00679280231804978,NA,44.8154669447928,21.8207959982477,70.2202800933764,1.47
"419",53,"Best","Smooth",20,3,951.855887352581,0.173010964596052,"LBMT","UCB",0.00674680604004932,NA,44.7384457158792,21.4543314583456,73.4781882538672,1.47
"420",53,"Best","Smooth",20,4,951.855887352581,0.173010964596052,"LBMT","UCB",0.00675694267802623,NA,44.3560075381303,21.2919494685597,73.4477755218525,1.47
"421",53,"Best","Smooth",40,1,951.855887352581,0.173010964596052,"LBMT","UCB",0.882168454753487,NA,12.375356080135,7.87784461134054,161.048844427245,1.47
"422",53,"Best","Smooth",40,2,951.855887352581,0.173010964596052,"LBMT","UCB",0.220894069006039,NA,47.8336276269887,27.8545132968867,168.673574124146,1.47
"423",53,"Best","Smooth",40,3,951.855887352581,0.173010964596052,"LBMT","UCB",0.11997897963408,NA,44.7490232682888,28.0069086286825,167.552645850375,1.47
"424",53,"Best","Smooth",40,4,951.855887352581,0.173010964596052,"LBMT","UCB",0.588231228464142,NA,58.7137310647714,27.2265635980956,171.438559682142,1.47
"425",54,"Cumulative","Rough",20,1,754.043317279318,0.34487398366153,"LBMT","UCB",0.969682334539929,NA,44.6536813835441,18.0673298815501,60.9506695289688,0.92
"426",54,"Cumulative","Rough",20,2,754.043317279318,0.34487398366153,"LBMT","UCB",0.944681786377957,NA,44.7483158397369,18.0026126634718,63.1598096056996,0.92
"427",54,"Cumulative","Rough",20,3,754.043317279318,0.34487398366153,"LBMT","UCB",0.474685003798851,NA,44.7339384177673,17.8271235703623,66.0600656438414,0.92
"428",54,"Cumulative","Rough",20,4,754.043317279318,0.34487398366153,"LBMT","UCB",0.509354201754777,NA,81.6716315439846,19.0089133224371,49.6866290324411,0.92
"429",54,"Cumulative","Rough",40,1,754.043317279318,0.34487398366153,"LBMT","UCB",0.490088352143845,NA,1.35444586821382,0.55830168063423,154.047983731022,0.92
"430",54,"Cumulative","Rough",40,2,754.043317279318,0.34487398366153,"LBMT","UCB",0.333205648054832,NA,1.53737721504313,0.709822234989922,106.546487154007,0.92
"431",54,"Cumulative","Rough",40,3,754.043317279318,0.34487398366153,"LBMT","UCB",0.550840809910316,NA,61.69187345818,19.3262304566923,128.769158322073,0.92
"432",54,"Cumulative","Rough",40,4,754.043317279318,0.34487398366153,"LBMT","UCB",0.821560493756478,NA,2.95951618197368,1.29567267705712,124.822514261265,0.92
"433",55,"Cumulative","Rough",20,1,881.380319430338,0.234241370070208,"LBMT","UCB",0.00674052314229298,NA,44.6875152174487,21.0178191273574,66.4459077370375,0.93
"434",55,"Cumulative","Rough",20,2,881.380319430338,0.234241370070208,"LBMT","UCB",0.00722727810513831,NA,51.4924402125916,21.5630273773534,62.0158820049251,0.93
"435",55,"Cumulative","Rough",20,3,881.380319430338,0.234241370070208,"LBMT","UCB",0.0067405541562653,NA,44.7118471055123,18.9925175577883,90.6945378841784,0.93
"436",55,"Cumulative","Rough",20,4,881.380319430338,0.234241370070208,"LBMT","UCB",0.00676694291581779,NA,44.7666846887413,22.1660454392704,57.638660203386,0.93
"437",55,"Cumulative","Rough",40,1,881.380319430338,0.234241370070208,"LBMT","UCB",0.854042293283747,NA,45.0567632998769,22.613610492705,159.810560744012,0.93
"438",55,"Cumulative","Rough",40,2,881.380319430338,0.234241370070208,"LBMT","UCB",0.247167364912542,NA,0.625234466384749,0.318783871302427,159.125146247627,0.93
"439",55,"Cumulative","Rough",40,3,881.380319430338,0.234241370070208,"LBMT","UCB",0.393990910035176,NA,45.3803584924274,24.1926903526276,138.436669658834,0.93
"440",55,"Cumulative","Rough",40,4,881.380319430338,0.234241370070208,"LBMT","UCB",0.29247218261613,NA,111.134859605924,23.3661080868803,147.212954950338,0.93
"441",56,"Cumulative","Smooth",20,1,731.328261998021,0.364609220797558,"LBMT","UCB",1.30050486488882,NA,6.80883096237549,3.00642908730317,70.7484482621251,1.04
"442",56,"Cumulative","Smooth",20,2,731.328261998021,0.364609220797558,"LBMT","UCB",1.35183835047372,NA,3.68435297723468,1.66951806297103,65.608074434819,1.04
"443",56,"Cumulative","Smooth",20,3,731.328261998021,0.364609220797558,"LBMT","UCB",1.27564660417707,NA,44.6167661409409,18.9472200779017,79.2821453460252,1.04
"444",56,"Cumulative","Smooth",20,4,731.328261998021,0.364609220797558,"LBMT","UCB",0.00673980139728183,NA,32.9883779754244,16.0411847433063,57.8370197262263,1.04
"445",56,"Cumulative","Smooth",40,1,731.328261998021,0.364609220797558,"LBMT","UCB",2.06472618871922,NA,7.44306935503786,2.87955269279211,110.332273891321,1.04
"446",56,"Cumulative","Smooth",40,2,731.328261998021,0.364609220797558,"LBMT","UCB",1.80647772483649,NA,44.72128945875,16.8686660369888,126.469808574891,1.04
"447",56,"Cumulative","Smooth",40,3,731.328261998021,0.364609220797558,"LBMT","UCB",0.451857947300718,NA,146.938536847393,17.5899482292933,107.450198707139,1.04
"448",56,"Cumulative","Smooth",40,4,731.328261998021,0.364609220797558,"LBMT","UCB",1.80867107041104,NA,44.636730704109,17.2535048009372,113.600293055474,1.04
"449",57,"Cumulative","Smooth",20,1,855.585583919815,0.25665228722877,"LBMT","UCB",3.25673013987668,NA,0.287765006412044,0.150345190196313,75.5051431781778,1.05
"450",57,"Cumulative","Smooth",20,2,855.585583919815,0.25665228722877,"LBMT","UCB",2.25011705188381,NA,0.798905134100928,0.395899584124976,81.8474933097391,1.05
"451",57,"Cumulative","Smooth",20,3,855.585583919815,0.25665228722877,"LBMT","UCB",1.45312200959356,NA,63.7510831448392,23.212169516825,76.3540331069439,1.05
"452",57,"Cumulative","Smooth",20,4,855.585583919815,0.25665228722877,"LBMT","UCB",1.58127010644489,NA,0.428385059332462,0.229715823556956,71.9000029579779,1.05
"453",57,"Cumulative","Smooth",40,1,855.585583919815,0.25665228722877,"LBMT","UCB",0.677534705191091,NA,44.5415427252816,19.8904928949273,153.338758519123,1.05
"454",57,"Cumulative","Smooth",40,2,855.585583919815,0.25665228722877,"LBMT","UCB",0.686947770221157,NA,47.1069576582752,20.8364177003862,134.498781072289,1.05
"455",57,"Cumulative","Smooth",40,3,855.585583919815,0.25665228722877,"LBMT","UCB",0.624693032494476,NA,44.9505775440761,21.8483931957861,114.698824322003,1.05
"456",57,"Cumulative","Smooth",40,4,855.585583919815,0.25665228722877,"LBMT","UCB",0.00675443581679709,NA,25.4635232798417,11.6392572499979,147.442547453561,1.05
"457",58,"Best","Rough",20,1,653.824254000085,0.431946057881605,"LBMT","UCB",0.00673977309758997,NA,44.3578059033504,17.8734042736317,61.252605028599,1.21
"458",58,"Best","Rough",20,2,653.824254000085,0.431946057881605,"LBMT","UCB",0.00674695786684985,NA,44.4434781785118,18.0931518395883,58.7543760895725,1.21
"459",58,"Best","Rough",20,3,653.824254000085,0.431946057881605,"LBMT","UCB",0.0067449311198841,NA,44.6264819195526,18.4883519422206,55.0499951336239,1.21
"460",58,"Best","Rough",20,4,653.824254000085,0.431946057881605,"LBMT","UCB",0.00675615669653486,NA,40.2619282144348,16.3711657331532,58.7108244108224,1.21
