"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"162",21,"Best","Rough",20,2,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.324619176878104,76.9906629476408,1.31
"163",21,"Best","Rough",20,3,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.308539212505728,81.3984603126657,1.31
"164",21,"Best","Rough",20,4,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.293634644958838,86.3989859659298,1.31
"165",21,"Best","Rough",40,1,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.27731511154156,144.712499364832,1.31
"166",21,"Best","Rough",40,2,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.258213219354758,162.994744213556,1.31
"167",21,"Best","Rough",40,3,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.266586954894017,154.500690414629,1.31
"168",21,"Best","Rough",40,4,965.450047843339,0.161200120306749,"LocalSearch","",NA,NA,NA,0.254938646575146,167.732493556102,1.31
"169",22,"Best","Rough",20,1,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.334361911301854,82.4918039104199,1.14
"170",22,"Best","Rough",20,2,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.300591129133031,92.0196868681763,1.14
"171",22,"Best","Rough",20,3,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.304034731337481,90.9564095152747,1.14
"172",22,"Best","Rough",20,4,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.354258859279452,78.8582602638688,1.14
"173",22,"Best","Rough",40,1,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.266123058364396,147.837529473125,1.14
"174",22,"Best","Rough",40,2,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.273200469214661,141.760882403717,1.14
"175",22,"Best","Rough",40,3,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.240659512708802,179.170016679092,1.14
"176",22,"Best","Rough",40,4,968.333058052757,0.158695310635636,"LocalSearch","",NA,NA,NA,0.259222551668642,155.238468939083,1.14
"177",23,"Best","Smooth",20,1,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.253790503358128,64.2000081722954,1.39
"178",23,"Best","Smooth",20,2,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.226665107296279,83.4681537880139,1.39
"179",23,"Best","Smooth",20,3,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.217528396395243,91.1575530555885,1.39
"180",23,"Best","Smooth",20,4,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.265543715166455,59.2680598254378,1.39
"181",23,"Best","Smooth",40,1,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.193829112190192,114.705590851479,1.39
"182",23,"Best","Smooth",40,2,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.190159856267348,127.188205153376,1.39
"183",23,"Best","Smooth",40,3,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.190255895573066,128.131050087472,1.39
"184",23,"Best","Smooth",40,4,777.791655263031,0.324241012449657,"LocalSearch","",NA,NA,NA,0.196763926611252,109.673034329368,1.39
"185",24,"Best","Smooth",20,1,901.082521503442,0.217123752472562,"LocalSearch","",NA,NA,NA,0.212547452602371,81.2708945108382,1.26
