"participant","leaveoutindex","reward","environment","horizon","lambda","beta","tau"
44,6,"Cumulative","Rough",5,0.720618081419494,0.196311498535661,0.0688519677030751
44,7,"Cumulative","Rough",5,0.967073528500603,0.140953755624784,0.0721381606551378
44,8,"Cumulative","Rough",5,0.808060361234847,0.130155373208542,0.0588593620941469
44,1,"Cumulative","Rough",10,1.36622210206006,0.0496822744737847,0.0356845507514972
44,2,"Cumulative","Rough",10,1.36460679824486,0.0602427180121077,0.0473566669769945
44,3,"Cumulative","Rough",10,1.4478721617549,0.0917943612627126,0.045815165822871
44,4,"Cumulative","Rough",10,1.28468566436881,0.0592366295695826,0.0458081742326506
44,5,"Cumulative","Rough",10,1.25559354574771,0.0717414816648908,0.054194837431147
44,6,"Cumulative","Rough",10,1.46674131793395,0.0129955825340664,0.0469362846278838
44,7,"Cumulative","Rough",10,1.49027414688292,0.00673794728802023,0.0490059097492997
44,8,"Cumulative","Rough",10,1.19600577256573,0.0470598051285977,0.0411855858951986
45,1,"Cumulative","Rough",5,0.87751801187589,0.0888546400739561,0.0292151808527401
45,2,"Cumulative","Rough",5,0.902555873429513,0.0935720742933067,0.0319358643991007
45,3,"Cumulative","Rough",5,0.891190660814824,0.0965162929549802,0.0324768025836749
45,4,"Cumulative","Rough",5,0.905743608643161,0.0971636318347273,0.0325481680141892
45,5,"Cumulative","Rough",5,0.978346430350189,0.0672700273039973,0.0319411546331086
45,6,"Cumulative","Rough",5,0.903310623837489,0.0841739065642668,0.0288752410136139
45,7,"Cumulative","Rough",5,0.902677107822458,0.0866126748731497,0.0321383176005666
45,8,"Cumulative","Rough",5,0.984255228070108,0.0836984802998166,0.0328709986416158
45,1,"Cumulative","Rough",10,6.75214505572658,0.00675336265953022,0.066818865022815
45,2,"Cumulative","Rough",10,6.90835780306453,0.00673794750618088,0.0736619943745268
45,3,"Cumulative","Rough",10,0.782807480657751,0.153188779262539,0.0751406694298131
45,4,"Cumulative","Rough",10,0.96276306132457,0.151774174588494,0.0770640395226906
45,5,"Cumulative","Rough",10,0.829083663850768,0.139047233730364,0.0786875882758961
45,6,"Cumulative","Rough",10,0.815952929788653,0.135137448248028,0.0740947715026492
45,7,"Cumulative","Rough",10,7.79959784291777,0.0067401461613631,0.0654919993538658
45,8,"Cumulative","Rough",10,0.758336429222016,0.154093865421169,0.0705029697207987
46,1,"Cumulative","Smooth",5,0.756798934076563,0.833585593698797,0.234866704366208
46,2,"Cumulative","Smooth",5,0.889812126082008,0.500341167051967,0.156340429444662
46,3,"Cumulative","Smooth",5,0.769659665218016,0.684227631601481,0.210490346993717
46,4,"Cumulative","Smooth",5,0.744907773398945,0.687634382447668,0.207283365967327
46,5,"Cumulative","Smooth",5,0.713664149193334,0.781636752652034,0.218682598130267
46,6,"Cumulative","Smooth",5,0.865510850743713,0.634371803181474,0.198602316298513
46,7,"Cumulative","Smooth",5,0.741830340531959,0.725927252752338,0.21389507683188
46,8,"Cumulative","Smooth",5,0.747144905241273,0.717981075938472,0.211946239013652
46,1,"Cumulative","Smooth",10,0.361254086459532,54.5905663823228,18.2844602885241
46,2,"Cumulative","Smooth",10,0.894671254255532,0.616773207464373,0.181373962503063
46,3,"Cumulative","Smooth",10,0.893415815772685,0.61233054400111,0.177883104700952
46,4,"Cumulative","Smooth",10,0.833395478353964,0.67249213258979,0.203903282386926
46,5,"Cumulative","Smooth",10,0.871539133352064,0.650819827669614,0.196307295111012
46,6,"Cumulative","Smooth",10,0.352089221576584,54.5980448060766,16.9512632115641
46,7,"Cumulative","Smooth",10,0.346472117545623,54.5974540754266,16.3323206750091
46,8,"Cumulative","Smooth",10,0.842784375874852,0.667128056756066,0.188302571853829
47,1,"Best","Rough",5,0.317721833212574,54.5897790956541,15.4208761603445
47,2,"Best","Rough",5,1.03832937108052,0.313461802901274,0.0925045221783031
47,3,"Best","Rough",5,0.882355281629626,0.45099864881568,0.132268783102578
47,4,"Best","Rough",5,0.844716086784663,0.452832588954463,0.118376463905964
47,5,"Best","Rough",5,0.841110494933287,0.476501817948765,0.130696326641436
47,6,"Best","Rough",5,0.991626352748175,0.406083452158375,0.121288223892485
47,7,"Best","Rough",5,0.875473062899009,0.457562133439066,0.124978657542615
47,8,"Best","Rough",5,0.79323053075956,0.518817868845036,0.137756836537972
47,1,"Best","Rough",10,1.00670732145112,0.385400406056969,0.115087414463001
47,2,"Best","Rough",10,0.980040102180974,0.422522099786669,0.124460958907106
47,3,"Best","Rough",10,1.13397081939663,0.402728814832913,0.120337682272129
47,4,"Best","Rough",10,0.988044758003396,0.435414073932498,0.12385449692051
47,5,"Best","Rough",10,1.03946495402957,0.380748360140446,0.111524234327374
47,6,"Best","Rough",10,1.00433427230429,0.416383374998946,0.120027036566298
47,7,"Best","Rough",10,1.03887704171386,0.40779217847928,0.117722630960002
47,8,"Best","Rough",10,0.912800118038744,0.457668395922933,0.128629498122641
48,1,"Best","Rough",5,0.914148999605651,0.586508829340676,0.22188566051637
48,2,"Best","Rough",5,0.931794874742112,0.544806821560696,0.196286393598166
48,3,"Best","Rough",5,1.01815942455135,0.48546339381113,0.168043787484266
48,4,"Best","Rough",5,0.954281541837828,0.548639362884804,0.200713326040475
48,5,"Best","Rough",5,0.921858334341888,0.531750382498128,0.194300336854767
48,6,"Best","Rough",5,0.881432171295848,0.546368951092796,0.186398698153289
48,7,"Best","Rough",5,1.05672784106776,0.634697815498001,0.245810997883196
48,8,"Best","Rough",5,0.885851721433752,0.572535736247371,0.189693405509164
48,1,"Best","Rough",10,0.813661699926279,0.782001731836094,0.241387574981024
48,2,"Best","Rough",10,0.833587878121697,0.845987511258802,0.247542440960876
48,3,"Best","Rough",10,0.859901131572231,0.709011040151966,0.230134037735376
48,4,"Best","Rough",10,0.798166648557013,0.727257473000082,0.230155853746978
48,5,"Best","Rough",10,0.963800212928813,0.752052249340374,0.213356340174828
48,6,"Best","Rough",10,0.816809141769876,0.816481137755711,0.251924281042855
48,7,"Best","Rough",10,0.84013626832284,0.761710628234759,0.239470746188299
48,8,"Best","Rough",10,0.827085924195326,0.797091676197421,0.242739296017552
49,1,"Best","Smooth",5,1.42016658628707,0.376225033696474,0.103304527728526
49,2,"Best","Smooth",5,1.39992527842564,0.375921484795776,0.104551698757978
49,3,"Best","Smooth",5,1.67133853182395,0.302821509719726,0.0845611567143379
49,4,"Best","Smooth",5,1.34512244700842,0.339854847592997,0.0963304133215117
49,5,"Best","Smooth",5,1.45576872746471,0.35746641168995,0.106119103930889
49,6,"Best","Smooth",5,1.42896240481198,0.358667562730798,0.0999990105945512
49,7,"Best","Smooth",5,1.45225912130999,0.382023299222144,0.108233419536063
49,8,"Best","Smooth",5,1.33037422549983,0.381899794115863,0.108273459216283
49,1,"Best","Smooth",10,0.353265496248135,54.5972244706776,15.8965893640333
49,2,"Best","Smooth",10,0.767448839977464,0.734286982501207,0.200987988399756
49,3,"Best","Smooth",10,0.758554861993259,0.682368600298954,0.191570440505079
49,4,"Best","Smooth",10,0.76067090426744,0.802891063931804,0.225006193479201
49,5,"Best","Smooth",10,0.715379941291962,0.899367096684859,0.239346600689168
49,6,"Best","Smooth",10,0.72176221551792,0.795507229181857,0.222326761514869
49,7,"Best","Smooth",10,0.709205967781948,0.934956192061935,0.232984439567074
49,8,"Best","Smooth",10,0.733769513323975,0.855458299787961,0.228448501430536
50,1,"Best","Smooth",5,1.38742708318885,0.235219278566283,0.0749617870744649
50,2,"Best","Smooth",5,1.53080120156427,0.231372771970745,0.0620028216721211
50,3,"Best","Smooth",5,1.79371482223672,0.248337394115279,0.0705621540623517
50,4,"Best","Smooth",5,1.64650631142818,0.232516197007744,0.0695898396264013
50,5,"Best","Smooth",5,1.5528454034852,0.232264452537865,0.0715159757212557
50,6,"Best","Smooth",5,1.45612540273067,0.210051200375391,0.0712218214231908
50,7,"Best","Smooth",5,1.48737741277477,0.237087782133327,0.0739440148522174
50,8,"Best","Smooth",5,1.48242548797055,0.217840155890826,0.0656105051669698
50,1,"Best","Smooth",10,2.3993514392899,0.47151561198152,0.125071885596789
50,2,"Best","Smooth",10,2.24544231517571,0.448032138484297,0.117527969957673
50,3,"Best","Smooth",10,2.56446032699308,0.490709681167363,0.134617759491304
50,4,"Best","Smooth",10,2.58136406888417,0.448111168540393,0.130152676853373
50,5,"Best","Smooth",10,2.2912577184255,0.443113459215461,0.135352878733571
50,6,"Best","Smooth",10,2.31091351609774,0.487337881953267,0.129358759218054
50,7,"Best","Smooth",10,2.28956142072132,0.520999412101328,0.153379871879752
50,8,"Best","Smooth",10,2.33833043250786,0.45771972688767,0.132212648741718
51,1,"Cumulative","Rough",5,0.306336017419507,54.5979560468045,18.4457243937077
51,2,"Cumulative","Rough",5,0.500420343775227,0.793469400498786,0.245615491701921
51,3,"Cumulative","Rough",5,0.552636787075228,0.807897341434032,0.247153204525214
51,4,"Cumulative","Rough",5,0.479483429682288,1.05923304353954,0.341396289020518
51,5,"Cumulative","Rough",5,0.537147063463047,0.793114148826148,0.260817640129336
51,6,"Cumulative","Rough",5,0.527409613742824,0.817490759142924,0.250091651332599
51,7,"Cumulative","Rough",5,0.477989540835167,1.06183568621476,0.332615071547799
51,8,"Cumulative","Rough",5,0.443019781268612,1.09296367054802,0.387638782644711
51,1,"Cumulative","Rough",10,0.438090524617131,0.824275851789314,0.241139708282813
51,2,"Cumulative","Rough",10,0.457449243721046,0.883563418879786,0.24809602532119
51,3,"Cumulative","Rough",10,0.388339056796285,1.74838343947111,0.529975353186736
51,4,"Cumulative","Rough",10,0.439211911935839,1.3132361580494,0.382239362707749
51,5,"Cumulative","Rough",10,0.454578561642863,1.05336039334716,0.299314394324729
51,6,"Cumulative","Rough",10,0.506065653589801,0.890327434655453,0.256026317257801
51,7,"Cumulative","Rough",10,0.452235856936409,0.920546686050024,0.266349994565821
51,8,"Cumulative","Rough",10,0.447630463202288,0.912216772752763,0.266397773149711
52,1,"Cumulative","Rough",5,1.51823455863407,0.161206062012539,0.0822240560640493
52,2,"Cumulative","Rough",5,1.5147613821061,0.195948532046279,0.0821490420880293
52,3,"Cumulative","Rough",5,2.14446095909489,0.107314857004619,0.0673322965839608
52,4,"Cumulative","Rough",5,1.57535118179186,0.143917768542601,0.0674323036602089
52,5,"Cumulative","Rough",5,1.58487755917296,0.155215543871523,0.0769715968759768
52,6,"Cumulative","Rough",5,1.52149661442979,0.181571889330217,0.081391383368192
52,7,"Cumulative","Rough",5,1.51235905400762,0.205017285359541,0.0729753205143501
52,8,"Cumulative","Rough",5,1.53539226955821,0.147815913634803,0.0786823003876954
52,1,"Cumulative","Rough",10,0.326116932730342,54.5965315046404,17.0135835544863
52,2,"Cumulative","Rough",10,0.325012263175105,54.5853973880122,17.0950355589019
52,3,"Cumulative","Rough",10,0.75527262323217,0.547021289930814,0.159971832443477
52,4,"Cumulative","Rough",10,0.323609547817898,54.5727618133777,17.3843477252716
52,5,"Cumulative","Rough",10,0.695497034781864,0.694352568832903,0.201950652469272
52,6,"Cumulative","Rough",10,0.702931744296253,0.633453020652979,0.187667583071118
52,7,"Cumulative","Rough",10,0.70775038522345,0.629030414560837,0.178217105521942
52,8,"Cumulative","Rough",10,0.758085979549057,0.591077881993776,0.168426443249492
53,1,"Cumulative","Smooth",5,2.47670580654209,0.114935561745484,0.0906456702554463
53,2,"Cumulative","Smooth",5,1.42638684819359,0.1551841300744,0.0650434616487481
53,3,"Cumulative","Smooth",5,1.3576990806723,0.216490172408089,0.0870078215234558
53,4,"Cumulative","Smooth",5,1.42153303581406,0.184134567038594,0.0773101693969603
53,5,"Cumulative","Smooth",5,1.36564011014845,0.202133239615344,0.0843881324258143
53,6,"Cumulative","Smooth",5,1.26846099714515,0.203718641331629,0.0815941919736148
53,7,"Cumulative","Smooth",5,1.56862609295905,0.189236853144661,0.0875183216506302
53,8,"Cumulative","Smooth",5,1.18064111845552,0.261536888411661,0.0884296498815949
53,1,"Cumulative","Smooth",10,1.79109925308816,0.0460095148466046,0.055790566717618
53,2,"Cumulative","Smooth",10,1.56187377568459,0.0586735433661402,0.0579390437057336
53,3,"Cumulative","Smooth",10,1.63737815816241,0.0832140880539529,0.0614677590430762
53,4,"Cumulative","Smooth",10,1.58179734005269,0.0654284673013798,0.0652193173031613
53,5,"Cumulative","Smooth",10,1.51894636682041,0.101880090862483,0.0626054294839433
53,6,"Cumulative","Smooth",10,1.59799740377921,0.0610663727543974,0.0556005465643452
53,7,"Cumulative","Smooth",10,1.57816165621494,0.0621489651848118,0.0579605749295532
53,8,"Cumulative","Smooth",10,1.56974603093037,0.0681844888926649,0.0574001120514045
54,1,"Cumulative","Smooth",5,4.205442107888,0.413731281351915,0.0910095372091673
54,2,"Cumulative","Smooth",5,4.76431884428319,0.648367911655446,0.0939137897749756
54,3,"Cumulative","Smooth",5,4.91273267039131,0.689339250207266,0.0859169162450935
54,4,"Cumulative","Smooth",5,4.93584345241959,0.53786187647523,0.0857183670542513
54,5,"Cumulative","Smooth",5,4.19172900908313,0.48006832645579,0.0952666098498713
54,6,"Cumulative","Smooth",5,4.2128478630853,0.493582103946702,0.092370435361112
54,7,"Cumulative","Smooth",5,0.806997661807173,0.551275287658789,0.148987337219797
54,8,"Cumulative","Smooth",5,4.94032005379907,0.708441372399942,0.0952976752479089
54,1,"Cumulative","Smooth",10,0.838072870711429,0.635234005304358,0.182768587146006
54,2,"Cumulative","Smooth",10,0.797775018710607,0.690904451342714,0.197471179241281
54,3,"Cumulative","Smooth",10,0.85477517764275,0.66045728311429,0.200424901156443
54,4,"Cumulative","Smooth",10,0.852041983668635,0.644123726304112,0.197572108090133
54,5,"Cumulative","Smooth",10,0.833892559694026,0.708845346494027,0.214396839036416
54,6,"Cumulative","Smooth",10,0.854658826538261,0.644912887488897,0.184735170132501
54,7,"Cumulative","Smooth",10,0.344291548987929,54.5877221835793,16.9321635913623
54,8,"Cumulative","Smooth",10,0.804575835623278,0.690908524780487,0.200383030601135
55,1,"Best","Rough",5,12.7997932214102,1.67502153706158,0.123281386369284
55,2,"Best","Rough",5,12.7244578732126,1.55571693939866,0.122771562767309
55,3,"Best","Rough",5,2.54326838992142,0.172561724037612,0.139105588487439
55,4,"Best","Rough",5,12.4390847895595,1.27133363657391,0.107386795660042
55,5,"Best","Rough",5,14.1231293055603,1.65974696551155,0.123136970942785
55,6,"Best","Rough",5,12.6960668364711,1.63186283074953,0.11289769798671
55,7,"Best","Rough",5,18.5475908411138,1.76360049123168,0.120685193541156
55,8,"Best","Rough",5,12.9295613780721,1.33342892698023,0.123327443138684
55,1,"Best","Rough",10,0.327358525981453,54.582892249601,16.915139529427
55,2,"Best","Rough",10,0.32773088364992,54.5839208149688,18.1714473535319
55,3,"Best","Rough",10,0.682416075853398,0.780009514735315,0.230928899072753
55,4,"Best","Rough",10,0.693538979999018,0.675174787476567,0.19573167018646
55,5,"Best","Rough",10,0.328558314696345,54.4971340842198,17.4320982387704
55,6,"Best","Rough",10,0.328870023761986,54.5778737059227,17.9378461673063
55,7,"Best","Rough",10,0.669660411989722,0.775618550775702,0.227664655911037
55,8,"Best","Rough",10,0.682163083696092,0.742849232910396,0.22193029602853
56,1,"Best","Rough",5,2.11888321747496,0.301583780741209,0.138673683730403
56,2,"Best","Rough",5,2.21105032205088,0.32446679386027,0.142900715346537
56,3,"Best","Rough",5,2.04775343721271,0.286849973158792,0.132469646861976
56,4,"Best","Rough",5,2.33222211222887,0.337752615891337,0.149620478986665
56,5,"Best","Rough",5,2.34500796946667,0.386667606276186,0.145790302737892
56,6,"Best","Rough",5,2.07947029892508,0.31606826970891,0.128954479621945
56,7,"Best","Rough",5,2.13339328048995,0.309046556929101,0.136784237652546
56,8,"Best","Rough",5,2.20987864940775,0.361790212371187,0.146410791841616
56,1,"Best","Rough",10,1.7179885229773,0.430749440213129,0.139984721966924
56,2,"Best","Rough",10,1.69239490433671,0.437008869086979,0.130755567732081
56,3,"Best","Rough",10,1.64496412495485,0.455020330379085,0.131565895391417
56,4,"Best","Rough",10,1.735034260951,0.448709873831114,0.136489204195694
56,5,"Best","Rough",10,1.57402965277373,0.434088603789477,0.136785056349684
56,6,"Best","Rough",10,1.66807693501975,0.448665572000524,0.135364015234508
56,7,"Best","Rough",10,1.59991288675955,0.467171736265199,0.137242850773073
56,8,"Best","Rough",10,1.66657266133979,0.448697669950638,0.137876968171666
57,1,"Best","Smooth",5,1.06192465557038,0.449945497502872,0.150639603833033
57,2,"Best","Smooth",5,0.868743722056135,0.502293598742527,0.148786879278864
57,3,"Best","Smooth",5,0.776003650182401,0.661463079114548,0.18425052807905
57,4,"Best","Smooth",5,0.791103680342214,0.612861283532077,0.173433639216617
57,5,"Best","Smooth",5,0.82829333364039,0.545342958403834,0.154201548220717
57,6,"Best","Smooth",5,0.736686981324792,0.660269427724136,0.17526464563857
57,7,"Best","Smooth",5,0.830059545874406,0.536737113961502,0.152975901848131
57,8,"Best","Smooth",5,0.869719756840651,0.540426877673904,0.162495412619987
57,1,"Best","Smooth",10,1.01827948284311,0.494498548740639,0.14413511373282
57,2,"Best","Smooth",10,2.33384886584642,0.584439179305908,0.130660431845409
57,3,"Best","Smooth",10,1.04818501774456,0.53062561374315,0.153961622500818
57,4,"Best","Smooth",10,1.12713016297377,0.492051032786429,0.133365897020827
57,5,"Best","Smooth",10,2.1263652333014,0.540419319796057,0.120040778989823
57,6,"Best","Smooth",10,1.19292103291517,0.485582351703098,0.137726716621017
57,7,"Best","Smooth",10,1.14166230800041,0.455238446224205,0.128287310998904
57,8,"Best","Smooth",10,1.11103144449828,0.500959491889975,0.140770669677438
58,1,"Best","Smooth",5,0.789235648995301,0.479343364743297,0.155230544371592
58,2,"Best","Smooth",5,0.311952136831949,54.564839252821,16.8216070595071
58,3,"Best","Smooth",5,0.313648028475799,54.5968731811683,17.1710056889029
58,4,"Best","Smooth",5,0.830857059907285,0.422384355819609,0.133944093932148
58,5,"Best","Smooth",5,0.860734412447093,0.415379287391323,0.142194550128679
58,6,"Best","Smooth",5,0.846742386144828,0.396093655044932,0.137796378298359
58,7,"Best","Smooth",5,0.316364964119383,54.5938383012097,16.6730869897355
58,8,"Best","Smooth",5,0.315311035208743,54.59805548249,16.5858096158634
58,1,"Best","Smooth",10,1.08845343375779,0.463177864281031,0.182666777936966
58,2,"Best","Smooth",10,0.336173518454781,54.5907559094356,21.5591659909136
58,3,"Best","Smooth",10,0.334658982260991,54.5975254996324,21.0210636265153
58,4,"Best","Smooth",10,0.330717549976238,54.5962037137022,19.9179615276392
58,5,"Best","Smooth",10,0.899098917665273,0.575808153115516,0.206556889542936
58,6,"Best","Smooth",10,0.806202125830644,0.659640629539626,0.229899316702595
58,7,"Best","Smooth",10,0.918436796637486,0.519448219218735,0.198183002369234
58,8,"Best","Smooth",10,0.991057986502309,0.487085537706333,0.186436695790414
59,1,"Cumulative","Rough",5,0.870942006265202,0.158681831359066,0.0669069895066985
59,2,"Cumulative","Rough",5,0.870078407887186,0.15791426304571,0.0609965667940003
59,3,"Cumulative","Rough",5,0.774497813689691,0.16344113212998,0.0700871740372962
59,4,"Cumulative","Rough",5,0.926415182486288,0.164414240523241,0.0681591839300629
59,5,"Cumulative","Rough",5,0.94758917234885,0.163401975671545,0.0651220208673206
59,6,"Cumulative","Rough",5,0.879519683831702,0.154499711549007,0.0650395078098589
59,7,"Cumulative","Rough",5,0.859615716331832,0.155576806341884,0.05991569560785
59,8,"Cumulative","Rough",5,0.944624999492847,0.143186528098649,0.0632688038618482
59,1,"Cumulative","Rough",10,1.80505499218442,0.184747310241394,0.0793538423867394
59,2,"Cumulative","Rough",10,1.63391642974198,0.185307991076048,0.0782912141347119
59,3,"Cumulative","Rough",10,1.71874998275651,0.182086164551259,0.0736148039266214
59,4,"Cumulative","Rough",10,1.63232056286504,0.176685234314327,0.0765532234735534
59,5,"Cumulative","Rough",10,1.62019656817144,0.193747009094772,0.0816085297154425
59,6,"Cumulative","Rough",10,1.68740698298855,0.188163850124766,0.0804013116684756
59,7,"Cumulative","Rough",10,1.63078647743167,0.17504369439062,0.0793879829690327
59,8,"Cumulative","Rough",10,1.70813331146674,0.203566648109383,0.0764649360521095
60,1,"Cumulative","Smooth",5,23.5312668018487,0.00849614424609062,0.12139758318845
60,2,"Cumulative","Smooth",5,0.708110701488509,0.693718106340752,0.197948867593833
60,3,"Cumulative","Smooth",5,0.331849418651056,54.5765968640818,17.4851209754783
60,4,"Cumulative","Smooth",5,0.329615544796688,54.5913910718748,14.5333531740063
60,5,"Cumulative","Smooth",5,0.739111567424625,0.620257871794711,0.185741709129341
60,6,"Cumulative","Smooth",5,0.707538925033617,0.802104544029411,0.246102829012264
60,7,"Cumulative","Smooth",5,0.680253057644428,0.833330780741914,0.230871199212369
60,8,"Cumulative","Smooth",5,0.656650039456196,0.927360654760209,0.240661474869687
60,1,"Cumulative","Smooth",10,0.726893638335808,0.624830546891439,0.184998197239608
60,2,"Cumulative","Smooth",10,0.328631967952307,54.5889849031764,16.1319749774854
60,3,"Cumulative","Smooth",10,0.329899843698785,54.597299608854,17.3468753345243
60,4,"Cumulative","Smooth",10,0.711790671426782,0.690917540941003,0.205948879144306
60,5,"Cumulative","Smooth",10,0.782645408381204,0.520714699381961,0.169708098894426
60,6,"Cumulative","Smooth",10,0.32364563903025,54.576781979849,14.7961585614785
60,7,"Cumulative","Smooth",10,0.756653211799104,0.588213747012849,0.181050125681548
60,8,"Cumulative","Smooth",10,0.784191730057742,0.51201205710442,0.158455982682315
61,1,"Cumulative","Smooth",5,3.85234470396092,0.00673794701957098,0.0749073897354794
61,2,"Cumulative","Smooth",5,4.46078611711002,0.00673794704908029,0.0752759664914215
61,3,"Cumulative","Smooth",5,6.01583821200043,0.15029326887125,0.0789894615906306
61,4,"Cumulative","Smooth",5,3.94992483783873,0.0067379471925103,0.0779170887191778
61,5,"Cumulative","Smooth",5,5.77765984116205,0.00673794702493756,0.0785466213828322
61,6,"Cumulative","Smooth",5,4.62563802182576,0.00673794701754447,0.0710111394974463
61,7,"Cumulative","Smooth",5,3.464263791007,0.00673794702332934,0.0755482036711029
61,8,"Cumulative","Smooth",5,5.47319723509272,0.00673794728589596,0.0790566967975179
61,1,"Cumulative","Smooth",10,4.79104985423612,0.0384035656668883,0.0769915174768372
61,2,"Cumulative","Smooth",10,2.07410945411346,0.160071940982501,0.0704976896189774
61,3,"Cumulative","Smooth",10,2.14968174273135,0.126671169444429,0.0673989764233921
61,4,"Cumulative","Smooth",10,4.72392123672164,0.0543486363950162,0.0805845561428577
61,5,"Cumulative","Smooth",10,4.63613138412444,0.0123104904931433,0.0806630909023273
61,6,"Cumulative","Smooth",10,2.35531211874958,0.115404325450814,0.0777795422886205
61,7,"Cumulative","Smooth",10,2.04774432669078,0.142902290379956,0.0731242714991718
61,8,"Cumulative","Smooth",10,4.42455870614091,0.0520171985736859,0.0820409817141906
62,1,"Best","Rough",5,0.726325270513266,0.591562257067241,0.167126718445714
62,2,"Best","Rough",5,0.721845633097891,0.602150505055899,0.160396009824172
62,3,"Best","Rough",5,0.68981791719968,0.72700441547517,0.226134940981178
62,4,"Best","Rough",5,0.735158593071736,0.619315388763943,0.180065179601908
62,5,"Best","Rough",5,0.701095126652368,0.682912386479965,0.183342586975772
62,6,"Best","Rough",5,0.320091518482622,54.5959940334596,13.8828116539587
62,7,"Best","Rough",5,0.714109373914087,0.636397386406532,0.187740995086045
62,8,"Best","Rough",5,0.714221447813249,0.658206677394011,0.195499374209221
62,1,"Best","Rough",10,0.719862174289752,0.620863303442393,0.182895544661995
62,2,"Best","Rough",10,0.323851228497576,54.5555090151649,14.5984396009996
62,3,"Best","Rough",10,0.321345680880478,54.5742988282788,14.9806299185781
62,4,"Best","Rough",10,0.322749905414291,54.5920065519704,15.0919885687202
62,5,"Best","Rough",10,0.323538798498224,54.5779692489137,15.6180140953538
62,6,"Best","Rough",10,0.323252709835238,54.5912843282181,14.8519014166863
62,7,"Best","Rough",10,0.676572654549429,0.801034063008465,0.199124951689394
62,8,"Best","Rough",10,0.3254976315132,54.5954454081193,15.6679201492393
63,1,"Best","Rough",5,1.00961806250972,0.201377296481485,0.0500631714046571
63,2,"Best","Rough",5,0.974115026591315,0.194779477173533,0.0548586228658077
63,3,"Best","Rough",5,1.10994989692747,0.197588938696678,0.0486252619629789
63,4,"Best","Rough",5,0.90675245982503,0.184549864147026,0.0520173505613833
63,5,"Best","Rough",5,1.01752542638549,0.182844350361086,0.0521885298140272
63,6,"Best","Rough",5,0.927748147495854,0.182710542301549,0.0525643519114572
63,7,"Best","Rough",5,1.00121519663091,0.171588605156317,0.0472668904856915
63,8,"Best","Rough",5,1.01270403139634,0.187462755093381,0.0536591849573571
63,1,"Best","Rough",10,1.24204777541782,0.297468632375206,0.0796176335846977
63,2,"Best","Rough",10,1.20009235175541,0.320256937599642,0.0964229428093419
63,3,"Best","Rough",10,1.17665053419413,0.297210462733911,0.0947474154375076
63,4,"Best","Rough",10,1.24130631391573,0.327922963636352,0.0960399937011433
63,5,"Best","Rough",10,1.14785670873334,0.339725541789302,0.105830940231361
63,6,"Best","Rough",10,1.24480918683874,0.306874035485238,0.0982423294943859
63,7,"Best","Rough",10,1.29061627844901,0.300032347532294,0.0931208287911456
63,8,"Best","Rough",10,1.27113295196969,0.304766945599477,0.095718844458638
64,1,"Best","Smooth",5,0.727416937657722,0.789480489336425,0.204203907022272
64,2,"Best","Smooth",5,0.724861039920666,0.886779687750878,0.233725158316131
64,3,"Best","Smooth",5,0.641925521485774,1.14482117963126,0.264839570093372
64,4,"Best","Smooth",5,0.329452145506402,54.5901046370492,15.046871772448
64,5,"Best","Smooth",5,0.324628946481302,54.5966398612065,13.2150569106186
64,6,"Best","Smooth",5,0.325898391358096,54.5978672331635,13.4844111155489
64,7,"Best","Smooth",5,0.326035162820212,54.5840851654018,14.3950670399765
64,8,"Best","Smooth",5,0.747172025313917,0.827159488774533,0.204582964678958
64,1,"Best","Smooth",10,0.309252951895661,54.594569314008,15.0282700482801
64,2,"Best","Smooth",10,0.312020481647197,54.5864982437287,15.2212544764471
64,3,"Best","Smooth",10,0.313047795430595,54.5953172182044,15.1515795786633
64,4,"Best","Smooth",10,0.31581143836602,54.5927412055129,15.208293289661
64,5,"Best","Smooth",10,0.310920036846428,54.5604506749117,14.9350931771917
64,6,"Best","Smooth",10,0.310403648632893,54.5910113516976,15.1879293521906
64,7,"Best","Smooth",10,0.30891832289382,54.5977490479695,14.8330476162516
64,8,"Best","Smooth",10,0.312993251545905,54.5946956253459,14.8690203991988
65,1,"Best","Smooth",5,0.790309110585361,0.438866259865868,0.136649246882822
65,2,"Best","Smooth",5,0.841051196783084,0.461864101712826,0.153033208642513
65,3,"Best","Smooth",5,0.686991281787025,0.595923357057623,0.170305792689503
65,4,"Best","Smooth",5,0.718240279224686,0.578720106734741,0.160686043391561
65,5,"Best","Smooth",5,0.708063541558683,0.588769860224403,0.155199264940755
65,6,"Best","Smooth",5,0.752306708324005,0.531527918563751,0.152442582805126
65,7,"Best","Smooth",5,0.737207188548495,0.568894472322971,0.156874830960875
65,8,"Best","Smooth",5,1.67062000340894,0.159875583266953,0.0698447165918527
65,1,"Best","Smooth",10,0.742581077861856,0.55225620857099,0.153340839455988
65,2,"Best","Smooth",10,0.772250705082605,0.529118272059229,0.144689761508073
65,3,"Best","Smooth",10,0.769389174270858,0.519915891828634,0.140556620082618
65,4,"Best","Smooth",10,0.775737279926233,0.563660183602292,0.156346976640378
65,5,"Best","Smooth",10,0.704952316052928,0.614606704780254,0.168022041779583
65,6,"Best","Smooth",10,0.757482266199506,0.56399364418343,0.151087248008572
65,7,"Best","Smooth",10,0.786705361733816,0.490862154724138,0.140559282355583
65,8,"Best","Smooth",10,0.738566053042659,0.593097633827292,0.156784004921847
